GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36005040702,36005040702,"Census Tract 407.02, Bronx County, New York",2612,123,39,37,2573,123
1400000US36005040800,36005040800,"Census Tract 408, Bronx County, New York",1506,79,171,71,1335,93
1400000US36005040900,36005040900,"Census Tract 409, Bronx County, New York",1320,63,241,59,1079,80
1400000US36005041100,36005041100,"Census Tract 411, Bronx County, New York",1137,76,159,68,978,98
1400000US36005041300,36005041300,"Census Tract 413, Bronx County, New York",2802,140,170,100,2632,164
1400000US36005041400,36005041400,"Census Tract 414, Bronx County, New York",1571,100,736,129,835,126
1400000US36005041500,36005041500,"Census Tract 415, Bronx County, New York",2245,66,140,78,2105,86
1400000US36005041800,36005041800,"Census Tract 418, Bronx County, New York",1280,53,270,87,1010,98
1400000US36005041900,36005041900,"Census Tract 419, Bronx County, New York",2524,82,100,62,2424,103
1400000US36005042000,36005042000,"Census Tract 420, Bronx County, New York",1397,67,185,71,1212,89
1400000US36005042100,36005042100,"Census Tract 421, Bronx County, New York",2099,127,56,51,2043,138
1400000US36005042200,36005042200,"Census Tract 422, Bronx County, New York",1088,72,533,116,555,122
1400000US36005042300,36005042300,"Census Tract 423, Bronx County, New York",1454,45,45,31,1409,51
1400000US36005042400,36005042400,"Census Tract 424, Bronx County, New York",797,56,423,75,374,76
1400000US36005042500,36005042500,"Census Tract 425, Bronx County, New York",2186,103,112,66,2074,138
1400000US36005042600,36005042600,"Census Tract 426, Bronx County, New York",2002,139,1249,208,753,168
1400000US36005042800,36005042800,"Census Tract 428, Bronx County, New York",674,35,445,62,229,63
1400000US36005042901,36005042901,"Census Tract 429.01, Bronx County, New York",1198,62,111,54,1087,85
1400000US36005042902,36005042902,"Census Tract 429.02, Bronx County, New York",1592,52,92,44,1500,66
1400000US36005043000,36005043000,"Census Tract 430, Bronx County, New York",1041,64,572,123,469,112
1400000US36005043100,36005043100,"Census Tract 431, Bronx County, New York",3396,129,82,59,3314,141
1400000US36005043400,36005043400,"Census Tract 434, Bronx County, New York",1263,70,342,92,921,107
1400000US36005043500,36005043500,"Census Tract 435, Bronx County, New York",17,11,0,11,17,11
1400000US36005043600,36005043600,"Census Tract 436, Bronx County, New York",697,37,421,70,276,65
1400000US36005044200,36005044200,"Census Tract 442, Bronx County, New York",1197,86,455,108,742,116
1400000US36005044400,36005044400,"Census Tract 444, Bronx County, New York",1192,74,689,91,503,98
1400000US36005044800,36005044800,"Census Tract 448, Bronx County, New York",667,49,503,65,164,63
1400000US36005044901,36005044901,"Census Tract 449.01, Bronx County, New York",717,73,298,59,419,84
1400000US36005044902,36005044902,"Census Tract 449.02, Bronx County, New York",826,55,280,67,546,73
1400000US36005045101,36005045101,"Census Tract 451.01, Bronx County, New York",762,69,237,67,525,77
1400000US36005045102,36005045102,"Census Tract 451.02, Bronx County, New York",859,57,365,64,494,76
1400000US36005045600,36005045600,"Census Tract 456, Bronx County, New York",974,78,649,112,325,115
1400000US36005045800,36005045800,"Census Tract 458, Bronx County, New York",1930,100,0,16,1930,100
1400000US36005046000,36005046000,"Census Tract 460, Bronx County, New York",942,66,210,59,732,75
1400000US36005046201,36005046201,"Census Tract 462.01, Bronx County, New York",12316,360,4682,681,7634,742
1400000US36005046202,36005046202,"Census Tract 462.02, Bronx County, New York",2574,105,888,188,1686,193
1400000US36005048400,36005048400,"Census Tract 484, Bronx County, New York",1224,71,747,115,477,113
1400000US36005050400,36005050400,"Census Tract 504, Bronx County, New York",18,16,4,7,14,14
1400000US36005051600,36005051600,"Census Tract 516, Bronx County, New York",1913,164,1218,188,695,182
1400000US36047000100,36047000100,"Census Tract 1, Kings County, New York",2162,190,1035,159,1127,232
1400000US36047000200,36047000200,"Census Tract 2, Kings County, New York",421,36,65,31,356,42
1400000US36047000301,36047000301,"Census Tract 3.01, Kings County, New York",1859,191,1027,200,832,150
1400000US36047000501,36047000501,"Census Tract 5.01, Kings County, New York",1798,120,807,118,991,143
1400000US36047000502,36047000502,"Census Tract 5.02, Kings County, New York",1470,117,631,110,839,109
1400000US36047000700,36047000700,"Census Tract 7, Kings County, New York",1963,115,806,140,1157,157
1400000US36047000900,36047000900,"Census Tract 9, Kings County, New York",1868,124,634,102,1234,145
1400000US36047001100,36047001100,"Census Tract 11, Kings County, New York",541,39,0,11,541,39
1400000US36047001300,36047001300,"Census Tract 13, Kings County, New York",876,81,723,85,153,57
1400000US36047001500,36047001500,"Census Tract 15, Kings County, New York",2627,136,502,97,2125,148
1400000US36047001800,36047001800,"Census Tract 18, Kings County, New York",0,11,0,11,0,11
1400000US36047002000,36047002000,"Census Tract 20, Kings County, New York",413,54,93,35,320,48
1400000US36047002100,36047002100,"Census Tract 21, Kings County, New York",1725,101,688,104,1037,121
1400000US36047002200,36047002200,"Census Tract 22, Kings County, New York",1658,64,454,85,1204,87
1400000US36047002300,36047002300,"Census Tract 23, Kings County, New York",1559,61,28,28,1531,62
1400000US36047002901,36047002901,"Census Tract 29.01, Kings County, New York",1238,71,14,12,1224,70
1400000US36047003000,36047003000,"Census Tract 30, Kings County, New York",695,48,400,75,295,72
1400000US36047003100,36047003100,"Census Tract 31, Kings County, New York",1019,61,558,77,461,72
1400000US36047003300,36047003300,"Census Tract 33, Kings County, New York",1621,93,380,103,1241,119
1400000US36047003400,36047003400,"Census Tract 34, Kings County, New York",1360,103,739,120,621,135
1400000US36047003500,36047003500,"Census Tract 35, Kings County, New York",778,53,212,48,566,68
1400000US36047003600,36047003600,"Census Tract 36, Kings County, New York",1805,95,797,120,1008,121
1400000US36047003700,36047003700,"Census Tract 37, Kings County, New York",547,39,120,30,427,47
1400000US36047003800,36047003800,"Census Tract 38, Kings County, New York",667,46,414,64,253,65
1400000US36047003900,36047003900,"Census Tract 39, Kings County, New York",1160,69,308,82,852,84
1400000US36047004100,36047004100,"Census Tract 41, Kings County, New York",1477,95,508,103,969,121
1400000US36047004300,36047004300,"Census Tract 43, Kings County, New York",1569,79,430,91,1139,119
1400000US36047004400,36047004400,"Census Tract 44, Kings County, New York",975,58,698,60,277,53
1400000US36047004500,36047004500,"Census Tract 45, Kings County, New York",1654,97,620,99,1034,118
1400000US36047004600,36047004600,"Census Tract 46, Kings County, New York",510,46,383,48,127,42
1400000US36047004700,36047004700,"Census Tract 47, Kings County, New York",787,59,293,61,494,68
1400000US36047004900,36047004900,"Census Tract 49, Kings County, New York",981,81,320,87,661,92
1400000US36047005000,36047005000,"Census Tract 50, Kings County, New York",1084,68,521,81,563,92
1400000US36047005100,36047005100,"Census Tract 51, Kings County, New York",989,93,410,74,579,113
1400000US36047005201,36047005201,"Census Tract 52.01, Kings County, New York",1045,68,177,52,868,84
1400000US36047005202,36047005202,"Census Tract 52.02, Kings County, New York",1453,68,705,96,748,109
1400000US36047005300,36047005300,"Census Tract 53, Kings County, New York",937,62,274,60,663,77
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",1655,105,456,98,1199,119
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",1439,77,455,107,984,113
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",877,54,356,55,521,73
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",1486,111,327,108,1159,126
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",640,37,60,34,580,45
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",1106,74,364,86,742,102
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",1188,85,265,64,923,84
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",855,71,218,52,637,85
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",1372,100,670,100,702,103
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",2393,159,745,192,1648,254
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",1519,89,321,105,1198,137
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",1602,52,596,102,1006,107
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",1875,111,368,79,1507,127
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",1622,100,529,93,1093,103
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",989,75,482,74,507,85
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",1763,76,258,72,1505,96
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",633,41,16,19,617,42
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",1452,110,308,85,1144,124
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",2061,136,718,158,1343,176
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",1365,72,290,73,1075,94
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",1873,138,667,158,1206,171
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",1554,83,302,91,1252,118
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",1289,90,432,99,857,110
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",1423,78,236,83,1187,100
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",1060,96,265,88,795,112
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",3012,86,20,33,2992,95
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0,11,0,11,0,11
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",1183,68,449,85,734,92
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",881,65,154,49,727,80
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",1657,77,249,69,1408,104
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",1521,98,350,88,1171,121
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",1841,111,325,95,1516,139
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",1848,105,264,73,1584,119
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",1753,96,376,79,1377,109
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",1508,84,401,80,1107,105
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",1364,82,325,81,1039,114
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",1642,90,314,92,1328,115
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",1423,101,192,78,1231,115
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",1313,92,265,71,1048,110
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",666,55,206,46,460,68
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",1984,89,371,109,1613,139
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",1174,97,333,100,841,111
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",1230,80,197,67,1033,112
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",1240,100,277,82,963,134
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",644,47,151,72,493,62
1400000US36047011900,36047011900,"Census Tract 119, Kings County, New York",717,61,204,63,513,78
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",340,37,76,32,264,44
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",747,62,254,51,493,70
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",1522,113,297,80,1225,122
1400000US36047012600,36047012600,"Census Tract 126, Kings County, New York",874,52,297,57,577,70
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",1614,64,186,71,1428,93
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",749,45,253,50,496,62
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",978,65,215,54,763,77
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",846,73,272,59,574,71
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",1899,115,404,106,1495,156
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",1817,104,647,134,1170,150
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",710,49,311,57,399,62
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",1824,101,761,104,1063,121
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",1471,86,636,107,835,122
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",1528,75,685,95,843,113
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",1489,93,717,92,772,104
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",1401,85,355,89,1046,107
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",1339,98,286,93,1053,129
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",1425,104,391,70,1034,125
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",764,57,309,57,455,63
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",1496,81,508,99,988,113
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",1306,75,238,71,1068,97
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",1521,82,452,113,1069,131
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",1757,92,346,105,1411,118
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",819,71,210,52,609,80
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",508,34,361,47,147,49
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",2273,129,1112,163,1161,160
